date,acronym,count
2022-11-29,NHL,7
2022-11-29,SVY,5
2022-11-29,ARL,4
2022-11-29,GHL,4
2022-11-29,NRD,3
2022-11-29,SYL,4
2022-11-29,MSS,7
2022-11-29,CPK,5
2022-11-29,WLA,15
2022-11-29,SLA,39
2022-11-29,CHT,6
2022-11-29,LAX,3
2022-11-29,SPD,7
2022-11-29,SLD,5
2022-11-29,WWD,2
2022-11-29,WCH,4
2022-11-29,CCN,1
2022-11-29,BTW,1
2022-11-28,CCY,14
2022-11-28,SLK,6
2022-11-28,WLK,9
2022-11-28,SLA,31
2022-11-28,NLA,14
2022-11-28,BHT,10
2022-11-28,SPD,7
2022-11-28,HAR,8
2022-11-28,WIL,30
2022-11-28,HWD,24
2022-11-28,BAR,3
2022-11-28,WWD,4
2022-11-28,VNY,16
2022-11-28,RES,4
2022-11-28,ENC,9
2022-11-28,SEL,10
2022-11-28,WCH,2
2022-11-28,PLM,11
2022-11-28,NHL,7
2022-11-28,ARL,8
2022-11-28,MSS,9
2022-11-28,CPK,13
2022-11-28,WLA,11
2022-11-28,SVY,5
2022-11-28,CCN,4
2022-11-28,WAD,6
2022-11-28,LAX,6
2022-11-28,SHR,5
2022-11-28,VEN,2
2022-11-28,NRD,3
2022-11-28,SYL,2
2022-11-28,BTW,1
2022-11-28,SLD,2
2022-11-28,GHL,2
2022-11-28,CHT,6
2022-11-27,CCN,5
2022-11-27,CCY,20
2022-11-27,WLK,5
2022-11-27,SLK,7
2022-11-27,SLA,13
2022-11-27,BHT,4
2022-11-27,NLA,10
2022-11-27,SPD,3
2022-11-27,WLM,2
2022-11-27,HWD,12
2022-11-27,WAD,11
2022-11-27,WIL,23
2022-11-27,WLA,7
2022-11-27,VNY,11
2022-11-27,RES,6
2022-11-27,SEL,17
2022-11-27,WCH,7
2022-11-27,NHL,7
2022-11-27,SVY,3
2022-11-27,SYL,2
2022-11-27,CPK,6
2022-11-27,MSS,5
2022-11-27,ARL,4
2022-11-27,PTL,1
2022-11-27,CHT,2
2022-11-27,NRD,1
2022-11-27,GHL,5
2022-11-27,HAR,2
2022-11-27,BTW,2
2022-11-27,SHR,7
2022-11-27,ENC,4
2022-11-27,PLM,1
2022-11-27,VEN,3
2022-11-27,WWD,2
2022-11-26,CCY,22
2022-11-26,WLK,14
2022-11-26,SLA,30
2022-11-26,BHT,5
2022-11-26,NLA,8
2022-11-26,SPD,3
2022-11-26,WLM,4
2022-11-26,HWD,23
2022-11-26,WIL,34
2022-11-26,WLA,6
2022-11-26,VNY,7
2022-11-26,RES,7
2022-11-26,ENC,4
2022-11-26,SLK,9
2022-11-26,WAD,10
2022-11-26,SEL,22
2022-11-26,WCH,4
2022-11-26,PLM,6
2022-11-26,SLD,6
2022-11-26,ARL,3
2022-11-26,SVY,5
2022-11-26,NRD,4
2022-11-26,CHT,10
2022-11-26,MSS,8
2022-11-26,CPK,10
2022-11-26,NHL,9
2022-11-26,GHL,4
2022-11-26,PTL,1
2022-11-26,BAR,1
2022-11-26,CCN,4
2022-11-26,SHR,5
2022-11-26,BTW,4
2022-11-26,HAR,1
2022-11-26,SYL,4
2022-11-26,LAX,1
2022-11-25,CCY,28
2022-11-25,WLK,10
2022-11-25,SLK,10
2022-11-25,WAD,15
2022-11-25,SLA,20
2022-11-25,NLA,8
2022-11-25,BHT,4
2022-11-25,HAR,5
2022-11-25,WLM,6
2022-11-25,SPD,1
2022-11-25,HWD,22
2022-11-25,WWD,2
2022-11-25,WLA,10
2022-11-25,BTW,1
2022-11-25,VNY,19
2022-11-25,SHR,9
2022-11-25,SEL,15
2022-11-25,WCH,10
2022-11-25,PLM,13
2022-11-25,NHL,10
2022-11-25,SVY,5
2022-11-25,ARL,6
2022-11-25,SYL,3
2022-11-25,WIL,39
2022-11-25,CHT,8
2022-11-25,GHL,3
2022-11-25,CPK,11
2022-11-25,ENC,6
2022-11-25,RES,4
2022-11-25,LAX,2
2022-11-25,NRD,2
2022-11-25,MSS,3
2022-11-25,VEN,4
2022-11-25,SLD,3
2022-11-25,CCN,4
2022-11-25,BAR,1
2022-11-24,CCY,24
2022-11-24,CCN,6
2022-11-24,WLK,9
2022-11-24,SLK,9
2022-11-24,WAD,13
2022-11-24,SLA,23
2022-11-24,BHT,6
2022-11-24,SPD,1
2022-11-24,WLM,8
2022-11-24,HWD,23
2022-11-24,WIL,22
2022-11-24,WLA,5
2022-11-24,VNY,6
2022-11-24,SHR,6
2022-11-24,RES,3
2022-11-24,SEL,13
2022-11-24,WCH,8
2022-11-24,PLM,5
2022-11-24,VEN,1
2022-11-24,ARL,3
2022-11-24,NRD,5
2022-11-24,CHT,10
2022-11-24,SYL,2
2022-11-24,MSS,9
2022-11-24,CPK,5
2022-11-24,WWD,1
2022-11-24,LAX,2
2022-11-24,NHL,2
2022-11-24,HAR,1
2022-11-24,NLA,4
2022-11-24,BTW,2
2022-11-24,ENC,8
2022-11-24,SVY,3
2022-11-24,SLD,5
2022-11-23,CCY,19
2022-11-23,CCN,12
2022-11-23,SLK,7
2022-11-23,WLK,14
2022-11-23,SLA,32
2022-11-23,WAD,14
2022-11-23,BHT,7
2022-11-23,WLM,3
2022-11-23,HAR,5
2022-11-23,HWD,18
2022-11-23,WIL,32
2022-11-23,WLA,10
2022-11-23,VNY,12
2022-11-23,SHR,16
2022-11-23,RES,6
2022-11-23,ENC,13
2022-11-23,NLA,10
2022-11-23,SEL,26
2022-11-23,WCH,4
2022-11-23,PLM,9
2022-11-23,NHL,12
2022-11-23,MSS,7
2022-11-23,CPK,14
2022-11-23,WWD,5
2022-11-23,SYL,5
2022-11-23,SPD,2
2022-11-23,LAX,3
2022-11-23,SVY,7
2022-11-23,ARL,2
2022-11-23,CHT,5
2022-11-23,VEN,5
2022-11-23,NRD,4
2022-11-23,BAR,1
2022-11-23,PTL,1
2022-11-23,GHL,4
2022-11-23,SLD,3
2022-11-22,CCY,28
2022-11-22,CCN,5
2022-11-22,SLK,7
2022-11-22,SLA,18
2022-11-22,BHT,5
2022-11-22,NLA,10
2022-11-22,WLM,9
2022-11-22,SPD,3
2022-11-22,HWD,17
2022-11-22,WIL,22
2022-11-22,WLA,14
2022-11-22,VNY,15
2022-11-22,RES,12
2022-11-22,SEL,20
2022-11-22,WCH,6
2022-11-22,SVY,5
2022-11-22,SHR,5
2022-11-22,ARL,8
2022-11-22,NRD,9
2022-11-22,MSS,8
2022-11-22,CPK,10
2022-11-22,PLM,4
2022-11-22,GHL,4
2022-11-22,SYL,1
2022-11-22,HAR,1
2022-11-22,WWD,1
2022-11-22,LAX,4
2022-11-22,WAD,14
2022-11-22,BAR,2
2022-11-22,ENC,3
2022-11-22,NHL,5
2022-11-22,CHT,9
2022-11-22,WLK,1
2022-11-22,VEN,5
2022-11-22,SLD,1
2022-11-22,BTW,2
2022-11-21,WLK,9
2022-11-21,SLK,10
2022-11-21,SLA,29
2022-11-21,BHT,7
2022-11-21,WLM,2
2022-11-21,SPD,8
2022-11-21,HWD,18
2022-11-21,WIL,29
2022-11-21,WLA,16
2022-11-21,WWD,3
2022-11-21,BTW,4
2022-11-21,VNY,14
2022-11-21,SHR,2
2022-11-21,RES,2
2022-11-21,ENC,9
2022-11-21,WAD,5
2022-11-21,SEL,15
2022-11-21,WCH,4
2022-11-21,NHL,11
2022-11-21,GHL,4
2022-11-21,CHT,9
2022-11-21,MSS,9
2022-11-21,SYL,5
2022-11-21,ARL,1
2022-11-21,CCY,13
2022-11-21,CPK,5
2022-11-21,LAX,1
2022-11-21,BAR,1
2022-11-21,NLA,14
2022-11-21,PLM,4
2022-11-21,NRD,8
2022-11-21,CCN,4
2022-11-21,HAR,2
2022-11-21,SVY,3
2022-11-21,VEN,3
2022-11-21,SLD,1
2022-11-20,CCY,25
2022-11-20,WLK,13
2022-11-20,WAD,9
2022-11-20,BHT,9
2022-11-20,NLA,11
2022-11-20,SPD,4
2022-11-20,HAR,2
2022-11-20,HWD,16
2022-11-20,WIL,26
2022-11-20,VNY,11
2022-11-20,RES,6
2022-11-20,ENC,6
2022-11-20,SLK,7
2022-11-20,SLA,23
2022-11-20,SEL,19
2022-11-20,WLA,11
2022-11-20,VEN,6
2022-11-20,PLM,4
2022-11-20,NHL,10
2022-11-20,ARL,2
2022-11-20,GHL,2
2022-11-20,SYL,3
2022-11-20,MSS,11
2022-11-20,CPK,11
2022-11-20,SHR,6
2022-11-20,LAX,2
2022-11-20,WCH,5
2022-11-20,SVY,3
2022-11-20,WLM,2
2022-11-20,SLD,1
2022-11-20,NRD,4
2022-11-20,WWD,2
2022-11-20,CHT,5
2022-11-20,BTW,1
2022-11-20,BAR,1
2022-11-19,CCN,8
2022-11-19,SLK,2
2022-11-19,WLK,7
2022-11-19,WAD,13
2022-11-19,NLA,9
2022-11-19,WLM,3
2022-11-19,HAR,4
2022-11-19,SPD,5
2022-11-19,HWD,14
2022-11-19,WIL,28
2022-11-19,BTW,3
2022-11-19,WWD,3
2022-11-19,VNY,12
2022-11-19,SHR,7
2022-11-19,ENC,7
2022-11-19,SEL,19
2022-11-19,SLA,26
2022-11-19,WCH,7
2022-11-19,VEN,5
2022-11-19,PLM,4
2022-11-19,NHL,16
2022-11-19,GHL,1
2022-11-19,RES,6
2022-11-19,MSS,4
2022-11-19,SYL,2
2022-11-19,ARL,4
2022-11-19,CPK,11
2022-11-19,WLA,6
2022-11-19,CHT,3
2022-11-19,LAX,4
2022-11-19,SVY,3
2022-11-19,NRD,2
2022-11-19,CCY,30
2022-11-19,BHT,1
2022-11-19,SLD,2
2022-11-18,CCN,11
2022-11-18,CCY,30
2022-11-18,WLK,14
2022-11-18,SLK,5
2022-11-18,SLA,19
2022-11-18,WAD,6
2022-11-18,BHT,5
2022-11-18,NLA,20
2022-11-18,SPD,7
2022-11-18,WLM,4
2022-11-18,HWD,14
2022-11-18,WIL,40
2022-11-18,WLA,12
2022-11-18,VNY,16
2022-11-18,RES,9
2022-11-18,ENC,6
2022-11-18,SEL,14
2022-11-18,WCH,8
2022-11-18,ARL,3
2022-11-18,SVY,10
2022-11-18,SYL,4
2022-11-18,MSS,13
2022-11-18,CPK,18
2022-11-18,CHT,11
2022-11-18,GHL,6
2022-11-18,VEN,4
2022-11-18,HAR,3
2022-11-18,BTW,3
2022-11-18,SHR,3
2022-11-18,PLM,7
2022-11-18,BAR,2
2022-11-18,NHL,4
2022-11-18,NRD,2
2022-11-18,SLD,1
2022-11-18,PTL,1
2022-11-17,CCY,28
2022-11-17,SLK,4
2022-11-17,WAD,11
2022-11-17,SLA,24
2022-11-17,BHT,14
2022-11-17,NLA,19
2022-11-17,SPD,4
2022-11-17,WLM,7
2022-11-17,HWD,21
2022-11-17,BAR,4
2022-11-17,WLA,16
2022-11-17,VNY,9
2022-11-17,SHR,9
2022-11-17,RES,5
2022-11-17,SEL,17
2022-11-17,LAX,4
2022-11-17,PLM,5
2022-11-17,VEN,5
2022-11-17,SVY,7
2022-11-17,NHL,10
2022-11-17,NRD,2
2022-11-17,GHL,4
2022-11-17,CHT,5
2022-11-17,HAR,3
2022-11-17,ARL,2
2022-11-17,SYL,2
2022-11-17,MSS,3
2022-11-17,WIL,15
2022-11-17,CPK,13
2022-11-17,WLK,8
2022-11-17,ENC,2
2022-11-17,SLD,5
2022-11-17,CCN,6
2022-11-17,BTW,1
2022-11-17,WWD,1
2022-11-17,WCH,3
2022-11-16,CCY,24
2022-11-16,HWD,17
2022-11-16,WAD,13
2022-11-16,SLA,21
2022-11-16,BHT,9
2022-11-16,NLA,16
2022-11-16,WLM,8
2022-11-16,SPD,6
2022-11-16,HAR,4
2022-11-16,WIL,27
2022-11-16,BTW,2
2022-11-16,WLA,14
2022-11-16,VNY,11
2022-11-16,RES,4
2022-11-16,SLK,7
2022-11-16,SEL,21
2022-11-16,NHL,12
2022-11-16,ARL,5
2022-11-16,SVY,3
2022-11-16,SLD,6
2022-11-16,NRD,3
2022-11-16,GHL,5
2022-11-16,CHT,4
2022-11-16,MSS,9
2022-11-16,CPK,8
2022-11-16,WWD,1
2022-11-16,WLK,6
2022-11-16,ENC,13
2022-11-16,WCH,8
2022-11-16,PLM,5
2022-11-16,VEN,3
2022-11-16,CCN,8
2022-11-16,SHR,6
2022-11-16,SYL,3
2022-11-15,CCY,23
2022-11-15,HWD,15
2022-11-15,WLK,6
2022-11-15,SLA,31
2022-11-15,BHT,3
2022-11-15,SPD,6
2022-11-15,WAD,11
2022-11-15,BTW,5
2022-11-15,WWD,2
2022-11-15,ENC,10
2022-11-15,NLA,11
2022-11-15,SEL,23
2022-11-15,CCN,3
2022-11-15,PLM,12
2022-11-15,NHL,9
2022-11-15,SHR,5
2022-11-15,ARL,3
2022-11-15,SVY,5
2022-11-15,MSS,8
2022-11-15,SYL,5
2022-11-15,WIL,36
2022-11-15,CPK,13
2022-11-15,SLK,9
2022-11-15,WLA,9
2022-11-15,WLM,1
2022-11-15,WCH,6
2022-11-15,LAX,4
2022-11-15,VNY,8
2022-11-15,RES,3
2022-11-15,NRD,3
2022-11-15,HAR,3
2022-11-15,SLD,2
2022-11-15,CHT,4
2022-11-15,GHL,1
2022-11-15,VEN,1
2022-11-14,CCN,7
2022-11-14,WLK,5
2022-11-14,SLA,25
2022-11-14,WAD,14
2022-11-14,NLA,16
2022-11-14,SPD,6
2022-11-14,HWD,23
2022-11-14,BTW,3
2022-11-14,VNY,7
2022-11-14,SLK,4
2022-11-14,SEL,16
2022-11-14,PLM,12
2022-11-14,WCH,5
2022-11-14,VEN,3
2022-11-14,NHL,7
2022-11-14,ARL,3
2022-11-14,SVY,4
2022-11-14,CHT,7
2022-11-14,MSS,8
2022-11-14,WIL,22
2022-11-14,CCY,24
2022-11-14,WLA,6
2022-11-14,HAR,2
2022-11-14,CPK,13
2022-11-14,ENC,4
2022-11-14,LAX,5
2022-11-14,GHL,1
2022-11-14,RES,7
2022-11-14,BHT,4
2022-11-14,SHR,3
2022-11-14,SLD,2
2022-11-14,PTL,1
2022-11-14,WLM,2
2022-11-14,BAR,1
2022-11-14,SYL,1
2022-11-13,CCY,18
2022-11-13,WLK,9
2022-11-13,HWD,18
2022-11-13,SLK,5
2022-11-13,NLA,7
2022-11-13,HAR,3
2022-11-13,SPD,2
2022-11-13,WIL,35
2022-11-13,WLA,8
2022-11-13,VNY,8
2022-11-13,SHR,13
2022-11-13,SLA,18
2022-11-13,SEL,21
2022-11-13,PLM,11
2022-11-13,WCH,6
2022-11-13,NHL,8
2022-11-13,SVY,7
2022-11-13,NRD,2
2022-11-13,GHL,1
2022-11-13,MSS,4
2022-11-13,ARL,3
2022-11-13,SYL,1
2022-11-13,CPK,13
2022-11-13,WWD,2
2022-11-13,VEN,3
2022-11-13,BHT,5
2022-11-13,WLM,1
2022-11-13,CCN,2
2022-11-13,LAX,2
2022-11-13,BTW,3
2022-11-13,BAR,1
2022-11-13,WAD,3
2022-11-13,SLD,1
2022-11-12,CCY,17
2022-11-12,SLK,7
2022-11-12,WLK,3
2022-11-12,HWD,32
2022-11-12,SLA,17
2022-11-12,WAD,11
2022-11-12,BHT,9
2022-11-12,NLA,16
2022-11-12,SPD,7
2022-11-12,WIL,28
2022-11-12,WWD,4
2022-11-12,WLA,19
2022-11-12,VNY,8
2022-11-12,RES,4
2022-11-12,SEL,24
2022-11-12,PLM,11
2022-11-12,WCH,7
2022-11-12,VEN,5
2022-11-12,NHL,9
2022-11-12,SVY,10
2022-11-12,SHR,7
2022-11-12,ARL,6
2022-11-12,NRD,9
2022-11-12,HAR,2
2022-11-12,MSS,6
2022-11-12,CPK,11
2022-11-12,WLM,2
2022-11-12,ENC,5
2022-11-12,CHT,4
2022-11-12,CCN,6
2022-11-12,BTW,1
2022-11-12,GHL,4
2022-11-12,LAX,2
2022-11-12,SYL,1
2022-11-12,SLD,1
2022-11-11,CCY,27
2022-11-11,SLK,11
2022-11-11,WAD,9
2022-11-11,SLA,18
2022-11-11,NLA,14
2022-11-11,BHT,4
2022-11-11,WLM,7
2022-11-11,HWD,40
2022-11-11,VNY,11
2022-11-11,ENC,8
2022-11-11,RES,8
2022-11-11,SEL,11
2022-11-11,PLM,3
2022-11-11,WCH,12
2022-11-11,NHL,10
2022-11-11,ARL,5
2022-11-11,SLD,5
2022-11-11,SVY,5
2022-11-11,HAR,5
2022-11-11,SYL,5
2022-11-11,MSS,5
2022-11-11,WIL,25
2022-11-11,CPK,7
2022-11-11,WLK,5
2022-11-11,WLA,13
2022-11-11,CHT,8
2022-11-11,GHL,3
2022-11-11,CCN,4
2022-11-11,SPD,4
2022-11-11,SHR,8
2022-11-11,BTW,3
2022-11-11,NRD,2
2022-11-11,WWD,1
2022-11-11,VEN,2
2022-11-11,PTL,1
2022-11-10,CCY,20
2022-11-10,WLK,11
2022-11-10,SLA,25
2022-11-10,WAD,12
2022-11-10,NLA,17
2022-11-10,HAR,2
2022-11-10,WLM,2
2022-11-10,HWD,23
2022-11-10,WIL,31
2022-11-10,BTW,3
2022-11-10,VNY,5
2022-11-10,ENC,8
2022-11-10,RES,4
2022-11-10,SLK,6
2022-11-10,CCN,6
2022-11-10,SEL,22
2022-11-10,PLM,9
2022-11-10,WCH,7
2022-11-10,NHL,10
2022-11-10,SVY,6
2022-11-10,SLD,2
2022-11-10,NRD,5
2022-11-10,GHL,3
2022-11-10,CHT,12
2022-11-10,MSS,7
2022-11-10,CPK,10
2022-11-10,WLA,8
2022-11-10,LAX,1
2022-11-10,SPD,2
2022-11-10,VEN,3
2022-11-10,SHR,3
2022-11-10,SYL,1
2022-11-10,ARL,1
2022-11-10,BHT,2
2022-11-10,BAR,1
2022-11-09,CCY,20
2022-11-09,CCN,14
2022-11-09,WLK,12
2022-11-09,SLA,28
2022-11-09,BHT,6
2022-11-09,NLA,11
2022-11-09,HWD,20
2022-11-09,WAD,8
2022-11-09,BAR,1
2022-11-09,WLA,8
2022-11-09,VNY,15
2022-11-09,SHR,6
2022-11-09,RES,6
2022-11-09,SLK,6
2022-11-09,SEL,23
2022-11-09,PLM,7
2022-11-09,NHL,7
2022-11-09,SVY,8
2022-11-09,SLD,4
2022-11-09,CHT,6
2022-11-09,NRD,5
2022-11-09,MSS,3
2022-11-09,WIL,28
2022-11-09,WCH,5
2022-11-09,CPK,11
2022-11-09,WLM,3
2022-11-09,WWD,7
2022-11-09,ENC,4
2022-11-09,LAX,4
2022-11-09,ARL,3
2022-11-09,SPD,1
2022-11-09,BTW,4
2022-11-09,VEN,4
2022-11-09,GHL,1
2022-11-08,CCY,16
2022-11-08,WLK,5
2022-11-08,SLA,15
2022-11-08,WAD,3
2022-11-08,BHT,3
2022-11-08,HAR,3
2022-11-08,WLM,4
2022-11-08,SPD,13
2022-11-08,HWD,26
2022-11-08,WIL,22
2022-11-08,RES,4
2022-11-08,ENC,13
2022-11-08,SLK,5
2022-11-08,NLA,11
2022-11-08,SEL,18
2022-11-08,CCN,5
2022-11-08,WCH,2
2022-11-08,VEN,2
2022-11-08,SHR,9
2022-11-08,NHL,8
2022-11-08,SVY,5
2022-11-08,MSS,4
2022-11-08,CPK,8
2022-11-08,BTW,3
2022-11-08,NRD,8
2022-11-08,VNY,14
2022-11-08,LAX,1
2022-11-08,WLA,6
2022-11-08,GHL,4
2022-11-08,WWD,2
2022-11-08,PLM,4
2022-11-08,SLD,2
2022-11-08,CHT,2
2022-11-08,SYL,1
2022-11-08,ARL,2
2022-11-07,CCN,6
2022-11-07,CCY,15
2022-11-07,WLK,7
2022-11-07,WAD,6
2022-11-07,NLA,10
2022-11-07,SPD,3
2022-11-07,HAR,6
2022-11-07,HWD,14
2022-11-07,WIL,36
2022-11-07,WWD,6
2022-11-07,WLA,6
2022-11-07,VNY,8
2022-11-07,RES,4
2022-11-07,SLK,4
2022-11-07,SEL,14
2022-11-07,SLA,16
2022-11-07,WCH,7
2022-11-07,NHL,13
2022-11-07,SLD,3
2022-11-07,SVY,5
2022-11-07,ARL,2
2022-11-07,CHT,12
2022-11-07,NRD,7
2022-11-07,GHL,2
2022-11-07,MSS,7
2022-11-07,SYL,1
2022-11-07,CPK,11
2022-11-07,LAX,4
2022-11-07,WLM,3
2022-11-07,ENC,9
2022-11-07,PLM,6
2022-11-07,BTW,1
2022-11-07,BAR,1
2022-11-07,SHR,3
2022-11-07,VEN,2
2022-11-07,BHT,2
2022-11-06,CCY,22
2022-11-06,SLA,21
2022-11-06,WAD,13
2022-11-06,BHT,12
2022-11-06,SPD,2
2022-11-06,WLM,2
2022-11-06,HWD,28
2022-11-06,WIL,20
2022-11-06,WLA,11
2022-11-06,RES,12
2022-11-06,NLA,2
2022-11-06,SEL,17
2022-11-06,WCH,2
2022-11-06,PLM,12
2022-11-06,NHL,4
2022-11-06,SLD,2
2022-11-06,SVY,2
2022-11-06,MSS,5
2022-11-06,CPK,7
2022-11-06,ARL,3
2022-11-06,SLK,7
2022-11-06,NRD,5
2022-11-06,VNY,9
2022-11-06,BTW,4
2022-11-06,VEN,6
2022-11-06,GHL,4
2022-11-06,CCN,5
2022-11-06,PTL,2
2022-11-06,SHR,7
2022-11-06,WWD,2
2022-11-06,ENC,2
2022-11-06,CHT,5
2022-11-06,HAR,1
2022-11-06,WLK,3
2022-11-06,LAX,1
2022-11-05,CCY,29
2022-11-05,CCN,6
2022-11-05,SLK,5
2022-11-05,WLK,9
2022-11-05,SLA,35
2022-11-05,WAD,10
2022-11-05,BHT,9
2022-11-05,NLA,13
2022-11-05,SPD,3
2022-11-05,HWD,24
2022-11-05,WIL,20
2022-11-05,WLA,11
2022-11-05,VNY,13
2022-11-05,SHR,7
2022-11-05,RES,9
2022-11-05,ENC,9
2022-11-05,SEL,26
2022-11-05,VEN,3
2022-11-05,PLM,5
2022-11-05,LAX,4
2022-11-05,WCH,8
2022-11-05,NHL,8
2022-11-05,ARL,4
2022-11-05,SVY,3
2022-11-05,NRD,2
2022-11-05,MSS,6
2022-11-05,CHT,5
2022-11-05,WLM,3
2022-11-05,BTW,2
2022-11-05,HAR,2
2022-11-05,CPK,6
2022-11-05,BAR,1
2022-11-05,GHL,1
2022-11-04,CCY,28
2022-11-04,CCN,12
2022-11-04,SLK,9
2022-11-04,WAD,16
2022-11-04,SLA,21
2022-11-04,BHT,7
2022-11-04,SPD,2
2022-11-04,WIL,24
2022-11-04,HWD,16
2022-11-04,BTW,2
2022-11-04,SHR,10
2022-11-04,VNY,10
2022-11-04,RES,6
2022-11-04,ENC,13
2022-11-04,NLA,10
2022-11-04,SEL,9
2022-11-04,WCH,9
2022-11-04,PLM,6
2022-11-04,NHL,11
2022-11-04,SVY,1
2022-11-04,SLD,1
2022-11-04,ARL,6
2022-11-04,MSS,6
2022-11-04,CPK,18
2022-11-04,CHT,5
2022-11-04,WWD,7
2022-11-04,WLA,7
2022-11-04,GHL,3
2022-11-04,WLK,6
2022-11-04,LAX,2
2022-11-04,VEN,2
2022-11-04,SYL,1
2022-11-04,HAR,1
2022-11-04,NRD,1
2022-11-03,CCY,9
2022-11-03,CCN,7
2022-11-03,WLK,12
2022-11-03,SLK,11
2022-11-03,SLA,25
2022-11-03,BHT,3
2022-11-03,NLA,16
2022-11-03,SPD,6
2022-11-03,WLM,2
2022-11-03,HWD,25
2022-11-03,WIL,26
2022-11-03,WAD,9
2022-11-03,VNY,9
2022-11-03,RES,5
2022-11-03,ENC,9
2022-11-03,PLM,9
2022-11-03,SVY,6
2022-11-03,NHL,8
2022-11-03,SLD,2
2022-11-03,CHT,6
2022-11-03,SEL,12
2022-11-03,MSS,10
2022-11-03,SYL,3
2022-11-03,CPK,6
2022-11-03,WLA,7
2022-11-03,WWD,2
2022-11-03,LAX,5
2022-11-03,SHR,11
2022-11-03,NRD,3
2022-11-03,GHL,1
2022-11-03,WCH,3
2022-11-03,BAR,1
2022-11-03,ARL,3
2022-11-03,HAR,1
2022-11-03,BTW,2
2022-11-02,CCY,16
2022-11-02,CCN,8
2022-11-02,WIL,29
2022-11-02,WLK,8
2022-11-02,WAD,13
2022-11-02,SLA,19
2022-11-02,NLA,12
2022-11-02,WLM,5
2022-11-02,SPD,2
2022-11-02,HWD,19
2022-11-02,BTW,4
2022-11-02,PLM,6
2022-11-02,VNY,7
2022-11-02,SHR,10
2022-11-02,ENC,10
2022-11-02,RES,10
2022-11-02,SEL,17
2022-11-02,NHL,13
2022-11-02,SLD,5
2022-11-02,NRD,5
2022-11-02,CHT,8
2022-11-02,SYL,2
2022-11-02,MSS,5
2022-11-02,WCH,8
2022-11-02,WLA,7
2022-11-02,SVY,3
2022-11-02,ARL,4
2022-11-02,CPK,14
2022-11-02,SLK,7
2022-11-02,LAX,2
2022-11-02,BHT,5
2022-11-02,HAR,1
2022-11-02,GHL,1
2022-11-02,VEN,1
2022-11-01,CCY,27
2022-11-01,WIL,33
2022-11-01,WLK,10
2022-11-01,HWD,25
2022-11-01,WAD,18
2022-11-01,SLA,32
2022-11-01,BHT,6
2022-11-01,SPD,6
2022-11-01,BTW,8
2022-11-01,ENC,10
2022-11-01,VNY,10
2022-11-01,SLK,2
2022-11-01,SEL,24
2022-11-01,CCN,4
2022-11-01,WCH,7
2022-11-01,PLM,11
2022-11-01,NHL,11
2022-11-01,SHR,7
2022-11-01,SLD,3
2022-11-01,ARL,3
2022-11-01,NRD,7
2022-11-01,MSS,9
2022-11-01,CPK,13
2022-11-01,NLA,11
2022-11-01,WLM,7
2022-11-01,SVY,4
2022-11-01,LAX,8
2022-11-01,CHT,5
2022-11-01,PTL,1
2022-11-01,WWD,4
2022-11-01,WLA,6
2022-11-01,VEN,4
2022-11-01,RES,6
2022-11-01,GHL,1
2022-10-31,CCY,20
2022-10-31,WLK,6
2022-10-31,SLK,5
2022-10-31,WAD,11
2022-10-31,BHT,4
2022-10-31,NLA,16
2022-10-31,HAR,3
2022-10-31,WLM,14
2022-10-31,HWD,23
2022-10-31,WIL,24
2022-10-31,WWD,2
2022-10-31,RES,17
2022-10-31,ENC,6
2022-10-31,SLA,19
2022-10-31,SEL,21
2022-10-31,VEN,4
2022-10-31,WCH,1
2022-10-31,PLM,4
2022-10-31,WLA,12
2022-10-31,NHL,14
2022-10-31,SVY,8
2022-10-31,SLD,4
2022-10-31,ARL,3
2022-10-31,NRD,2
2022-10-31,SYL,3
2022-10-31,MSS,2
2022-10-31,CPK,8
2022-10-31,CCN,4
2022-10-31,VNY,10
2022-10-31,LAX,3
2022-10-31,SHR,5
2022-10-31,GHL,3
2022-10-31,BTW,1
2022-10-31,CHT,1
2022-10-30,CCY,22
2022-10-30,WLK,9
2022-10-30,WIL,33
2022-10-30,SLA,18
2022-10-30,WAD,9
2022-10-30,NLA,8
2022-10-30,BHT,7
2022-10-30,SPD,3
2022-10-30,HAR,1
2022-10-30,WLM,1
2022-10-30,HWD,18
2022-10-30,SHR,7
2022-10-30,VNY,8
2022-10-30,RES,7
2022-10-30,ENC,4
2022-10-30,SEL,20
2022-10-30,PLM,8
2022-10-30,NHL,6
2022-10-30,CHT,10
2022-10-30,MSS,6
2022-10-30,WLA,11
2022-10-30,ARL,2
2022-10-30,WWD,4
2022-10-30,SLK,9
2022-10-30,LAX,1
2022-10-30,VEN,5
2022-10-30,CPK,10
2022-10-30,WCH,2
2022-10-30,SVY,5
2022-10-30,SLD,3
2022-10-30,NRD,1
2022-10-30,SYL,1
2022-10-30,BTW,2
2022-10-30,CCN,1
2022-10-29,CCN,10
2022-10-29,CCY,34
2022-10-29,WLK,6
2022-10-29,SLA,27
2022-10-29,WAD,11
2022-10-29,NLA,16
2022-10-29,BHT,5
2022-10-29,WLM,4
2022-10-29,SPD,5
2022-10-29,HWD,23
2022-10-29,BTW,5
2022-10-29,BAR,2
2022-10-29,VNY,10
2022-10-29,RES,6
2022-10-29,SEL,19
2022-10-29,VEN,8
2022-10-29,LAX,4
